"Region","Date","Stringency","Economic_Support","Cases","Stringency_4wklag","Stringency_8wklag","Stringency_12wklag","Economic_Support_4wklag","Economic_Support_8wklag","Economic_Support_12wklag","Cases_4wklag","Cases_8wklag","Cases_12wklag","Stringency_mean","Economic_Support_mean","Stringency_high","Stringency_low","Economic_Support_high","Economic_Support_low"
"LA",2022-03-20,28.08,25,1231508.71428571,40.5857142857143,40.0428571428571,46.3942857142857,25,25,25,1223470.71428571,1119882.57142857,814581.857142857,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-03-27,26.5828571428571,25,1232246.14285714,39.4885714285714,41.2414285714286,40.94,25,25,25,1226831.42857143,1179288.71428571,878246.857142857,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-04-03,26.5628571428571,25,1233117.42857143,38.0328571428571,41.6657142857143,40.2771428571429,25,25,25,1229100.57142857,1203887.28571429,955435,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-04-10,26.5471428571429,25,1234159.85714286,37.1157142857143,40.9071428571429,40.16,25,25,25,1230522.85714286,1216058.42857143,1032338.14285714,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-04-17,26.5342857142857,25,1235580.28571429,28.08,40.5857142857143,40.0428571428571,25,25,25,1231508.71428571,1223470.71428571,1119882.57142857,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-04-24,26.5171428571429,25,1237260,26.5828571428571,39.4885714285714,41.2414285714286,25,25,25,1232246.14285714,1226831.42857143,1179288.71428571,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-05-01,26.5042857142857,25,1239452.71428571,26.5628571428571,38.0328571428571,41.6657142857143,25,25,25,1233117.42857143,1229100.57142857,1203887.28571429,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-05-08,26.4957142857143,25,1242784.42857143,26.5471428571429,37.1157142857143,40.9071428571429,25,25,25,1234159.85714286,1230522.85714286,1216058.42857143,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-05-15,26.4785714285714,25,1247848.42857143,26.5342857142857,28.08,40.5857142857143,25,25,25,1235580.28571429,1231508.71428571,1223470.71428571,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-05-22,26.4657142857143,25,1254327.57142857,26.5171428571429,26.5828571428571,39.4885714285714,25,25,25,1237260,1232246.14285714,1226831.42857143,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-05-29,26.4528571428571,25,1261358.85714286,26.5042857142857,26.5628571428571,38.0328571428571,25,25,25,1239452.71428571,1233117.42857143,1229100.57142857,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-06-05,26.4385714285714,25,1270832.85714286,26.4957142857143,26.5471428571429,37.1157142857143,25,25,25,1242784.42857143,1234159.85714286,1230522.85714286,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-06-12,26.43,25,1280180.42857143,26.4785714285714,26.5342857142857,28.08,25,25,25,1247848.42857143,1235580.28571429,1231508.71428571,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-06-19,26.4185714285714,25,1291683.57142857,26.4657142857143,26.5171428571429,26.5828571428571,25,25,25,1254327.57142857,1237260,1232246.14285714,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-06-26,26.41,25,1305045.42857143,26.4528571428571,26.5042857142857,26.5628571428571,25,25,25,1261358.85714286,1239452.71428571,1233117.42857143,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-07-03,26.3985714285714,25,1318773,26.4385714285714,26.4957142857143,26.5471428571429,25,25,25,1270832.85714286,1242784.42857143,1234159.85714286,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-07-10,26.3842857142857,25,1338095.85714286,26.43,26.4785714285714,26.5342857142857,25,25,25,1280180.42857143,1247848.42857143,1235580.28571429,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-07-17,29.3842857142857,25,1356540.28571429,26.4185714285714,26.4657142857143,26.5171428571429,25,25,25,1291683.57142857,1254327.57142857,1237260,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-07-24,29.3742857142857,25,1371714.28571429,26.41,26.4528571428571,26.5042857142857,25,25,25,1305045.42857143,1261358.85714286,1239452.71428571,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-07-31,29.37,25,1385002.57142857,26.3985714285714,26.4385714285714,26.4957142857143,25,25,25,1318773,1270832.85714286,1242784.42857143,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-08-07,29.3585714285714,25,1396076.57142857,26.3842857142857,26.43,26.4785714285714,25,25,25,1338095.85714286,1280180.42857143,1247848.42857143,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-08-14,29.3442857142857,25,1406643.85714286,29.3842857142857,26.4185714285714,26.4657142857143,25,25,25,1356540.28571429,1291683.57142857,1254327.57142857,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-08-21,27.8857142857143,25,1417711.28571429,29.3742857142857,26.41,26.4528571428571,25,25,25,1371714.28571429,1305045.42857143,1261358.85714286,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-08-28,27.64,25,1429904.14285714,29.37,26.3985714285714,26.4385714285714,25,25,25,1385002.57142857,1318773,1270832.85714286,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-09-04,27.64,25,1439046.42857143,29.3585714285714,26.3842857142857,26.43,25,25,25,1396076.57142857,1338095.85714286,1280180.42857143,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-09-11,27.6342857142857,25,1446418.57142857,29.3442857142857,29.3842857142857,26.4185714285714,25,25,25,1406643.85714286,1356540.28571429,1291683.57142857,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-09-18,27.63,25,1451021.71428571,27.8857142857143,29.3742857142857,26.41,25,25,25,1417711.28571429,1371714.28571429,1305045.42857143,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-09-25,27.6242857142857,25,1454235,27.64,29.37,26.3985714285714,25,25,25,1429904.14285714,1385002.57142857,1318773,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-10-02,27.6142857142857,25,1456556.14285714,27.64,29.3585714285714,26.3842857142857,25,25,25,1439046.42857143,1396076.57142857,1338095.85714286,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-10-09,27.61,25,1458564.14285714,27.6342857142857,29.3442857142857,29.3842857142857,25,25,25,1446418.57142857,1406643.85714286,1356540.28571429,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-10-16,25.8671428571429,25,1459626.85714286,27.63,27.8857142857143,29.3742857142857,25,25,25,1451021.71428571,1417711.28571429,1371714.28571429,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-10-23,24.5542857142857,25,1460761.42857143,27.6242857142857,27.64,29.37,25,25,25,1454235,1429904.14285714,1385002.57142857,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-10-30,24.55,25,1462545,27.6142857142857,27.64,29.3585714285714,25,25,25,1456556.14285714,1439046.42857143,1396076.57142857,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-11-06,24.5442857142857,25,1464705.28571429,27.61,27.6342857142857,29.3442857142857,25,25,25,1458564.14285714,1446418.57142857,1406643.85714286,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-11-13,24.54,25,1466770.28571429,25.8671428571429,27.63,27.8857142857143,25,25,25,1459626.85714286,1451021.71428571,1417711.28571429,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-11-20,24.5342857142857,25,1469211.85714286,24.5542857142857,27.6242857142857,27.64,25,25,25,1460761.42857143,1454235,1429904.14285714,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-11-27,23.57,25,1471955.85714286,24.55,27.6142857142857,27.64,25,25,25,1462545,1456556.14285714,1439046.42857143,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-12-04,22.85,25,1475636.57142857,24.5442857142857,27.61,27.6342857142857,25,25,25,1464705.28571429,1458564.14285714,1446418.57142857,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-12-11,22.8442857142857,25,1480244.42857143,24.54,25.8671428571429,27.63,25,25,25,1466770.28571429,1459626.85714286,1451021.71428571,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-12-18,22.84,14.2857142857143,1496805,24.5342857142857,24.5542857142857,27.6242857142857,25,25,25,1469211.85714286,1460761.42857143,1454235,41.7263060016906,30.8643279797126,1,0,0,1
"LA",2022-12-25,22.84,0,1511367.57142857,23.57,24.55,27.6142857142857,25,25,25,1471955.85714286,1462545,1456556.14285714,41.7263060016906,30.8643279797126,1,0,0,1
"MA",2019-10-06,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2019-10-13,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2019-10-20,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2019-10-27,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2019-11-03,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2019-11-10,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2019-11-17,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2019-11-24,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2019-12-01,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2019-12-08,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2019-12-15,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2019-12-22,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2019-12-29,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-01-05,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-01-12,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-01-19,0,0,0,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-01-26,1.98571428571429,3.57142857142857,0.571428571428571,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-02-02,2.78,0,1.42857142857143,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-02-09,6.74428571428571,0,2,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-02-16,8.33,0,2,0,0,0,0,0,0,0,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-02-23,8.33,0,2,1.98571428571429,0,0,3.57142857142857,0,0,0.571428571428571,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-03-01,11.5071428571429,0,18.5714285714286,2.78,0,0,0,0,0,1.42857142857143,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-03-08,23.6771428571429,0,158.142857142857,6.74428571428571,0,0,0,0,0,2,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-03-15,53.4428571428571,0,1091.57142857143,8.33,0,0,0,0,0,2,0,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-03-22,69.9757142857143,25,4516.85714285714,8.33,1.98571428571429,0,0,3.57142857142857,0,2,0.571428571428571,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-03-29,75.93,62.5,11290,11.5071428571429,2.78,0,0,0,0,18.5714285714286,1.42857142857143,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-04-05,75.93,62.5,21963.4285714286,23.6771428571429,6.74428571428571,0,0,0,0,158.142857142857,2,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-04-12,75.93,62.5,35644.4285714286,53.4428571428571,8.33,0,0,0,0,1091.57142857143,2,0,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-04-19,75.93,62.5,51072.5714285714,69.9757142857143,8.33,1.98571428571429,25,0,3.57142857142857,4516.85714285714,2,0.571428571428571,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-04-26,75.93,62.5,64592.1428571429,75.93,11.5071428571429,2.78,62.5,0,0,11290,18.5714285714286,1.42857142857143,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-05-03,75.93,62.5,75789.1428571429,75.93,23.6771428571429,6.74428571428571,62.5,0,0,21963.4285714286,158.142857142857,2,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-05-10,75.93,62.5,84164.7142857143,75.93,53.4428571428571,8.33,62.5,0,0,35644.4285714286,1091.57142857143,2,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-05-17,73.5471428571429,62.5,91022.2857142857,75.93,69.9757142857143,8.33,62.5,25,0,51072.5714285714,4516.85714285714,2,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-05-24,73.15,62.5,95502.5714285714,75.93,75.93,11.5071428571429,62.5,62.5,0,64592.1428571429,11290,18.5714285714286,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-05-31,69.97,62.5,98575.4285714286,75.93,75.93,23.6771428571429,62.5,62.5,0,75789.1428571429,21963.4285714286,158.142857142857,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-06-07,67.8542857142857,62.5,100633.142857143,75.93,75.93,53.4428571428571,62.5,62.5,0,84164.7142857143,35644.4285714286,1091.57142857143,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-06-14,67.59,62.5,102078,73.5471428571429,75.93,69.9757142857143,62.5,62.5,25,91022.2857142857,51072.5714285714,4516.85714285714,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-06-21,67.59,62.5,103358.428571429,73.15,75.93,75.93,62.5,62.5,62.5,95502.5714285714,64592.1428571429,11290,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-06-28,67.59,62.5,104616.142857143,69.97,75.93,75.93,62.5,62.5,62.5,98575.4285714286,75789.1428571429,21963.4285714286,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-07-05,62.8328571428571,62.5,105925.142857143,67.8542857142857,75.93,75.93,62.5,62.5,62.5,100633.142857143,84164.7142857143,35644.4285714286,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-07-12,62.04,62.5,107479.571428571,67.59,73.5471428571429,75.93,62.5,62.5,62.5,102078,91022.2857142857,51072.5714285714,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-07-19,62.04,62.5,109113,67.59,73.15,75.93,62.5,62.5,62.5,103358.428571429,95502.5714285714,64592.1428571429,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-07-26,62.04,55.3571428571429,111096.142857143,67.59,69.97,75.93,62.5,62.5,62.5,104616.142857143,98575.4285714286,75789.1428571429,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-08-02,62.04,37.5,113147.857142857,62.8328571428571,67.8542857142857,75.93,62.5,62.5,62.5,105925.142857143,100633.142857143,84164.7142857143,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-08-09,62.04,37.5,115162.285714286,62.04,67.59,73.5471428571429,62.5,62.5,62.5,107479.571428571,102078,91022.2857142857,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-08-16,62.04,37.5,117250,62.04,67.59,73.15,62.5,62.5,62.5,109113,103358.428571429,95502.5714285714,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-08-23,62.04,37.5,119406.714285714,62.04,67.59,69.97,55.3571428571429,62.5,62.5,111096.142857143,104616.142857143,98575.4285714286,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-08-30,62.04,37.5,121476.285714286,62.04,62.8328571428571,67.8542857142857,37.5,62.5,62.5,113147.857142857,105925.142857143,100633.142857143,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-09-06,62.04,35.7142857142857,123361.428571429,62.04,62.04,67.59,37.5,62.5,62.5,115162.285714286,107479.571428571,102078,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-09-13,59.92,25,125841.285714286,62.04,62.04,67.59,37.5,62.5,62.5,117250,109113,103358.428571429,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-09-20,58.33,25,128620.142857143,62.04,62.04,67.59,37.5,55.3571428571429,62.5,119406.714285714,111096.142857143,104616.142857143,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-09-27,58.33,25,132316.857142857,62.04,62.04,62.8328571428571,37.5,37.5,62.5,121476.285714286,113147.857142857,105925.142857143,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-10-04,54.3614285714286,25,136547.857142857,62.04,62.04,62.04,35.7142857142857,37.5,62.5,123361.428571429,115162.285714286,107479.571428571,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-10-11,53.7,25,140975,59.92,62.04,62.04,25,37.5,62.5,125841.285714286,117250,109113,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-10-18,52.1171428571429,25,146395.142857143,58.33,62.04,62.04,25,37.5,55.3571428571429,128620.142857143,119406.714285714,111096.142857143,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-10-25,52.5128571428571,25,154411.857142857,58.33,62.04,62.04,25,37.5,37.5,132316.857142857,121476.285714286,113147.857142857,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-11-01,56.0828571428571,25,163878.714285714,54.3614285714286,62.04,62.04,25,35.7142857142857,37.5,136547.857142857,123361.428571429,115162.285714286,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-11-08,62.8314285714286,25,177996.285714286,53.7,59.92,62.04,25,25,37.5,140975,125841.285714286,117250,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-11-15,62.8314285714286,25,195885.714285714,52.1171428571429,58.33,62.04,25,25,37.5,146395.142857143,128620.142857143,119406.714285714,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-11-22,62.04,25,213940.142857143,52.5128571428571,58.33,62.04,25,25,37.5,154411.857142857,132316.857142857,121476.285714286,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-11-29,59.39,25,236265,56.0828571428571,54.3614285714286,62.04,25,25,35.7142857142857,163878.714285714,136547.857142857,123361.428571429,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-12-06,58.33,25,269995.714285714,62.8314285714286,53.7,59.92,25,25,25,177996.285714286,140975,125841.285714286,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-12-13,72.22,25,304360.571428571,62.8314285714286,52.1171428571429,58.33,25,25,25,195885.714285714,146395.142857143,128620.142857143,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-12-20,72.22,25,335931.285714286,62.04,52.5128571428571,58.33,25,25,25,213940.142857143,154411.857142857,132316.857142857,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2020-12-27,72.22,50,367600.571428571,59.39,56.0828571428571,54.3614285714286,25,25,25,236265,163878.714285714,136547.857142857,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-01-03,72.22,50,405706,58.33,62.8314285714286,53.7,25,25,25,269995.714285714,177996.285714286,140975,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-01-10,72.22,50,448694.857142857,72.22,62.8314285714286,52.1171428571429,25,25,25,304360.571428571,195885.714285714,146395.142857143,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-01-17,72.22,50,482124.571428571,72.22,62.04,52.5128571428571,25,25,25,335931.285714286,213940.142857143,154411.857142857,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-01-24,72.22,50,510308.142857143,72.22,59.39,56.0828571428571,50,25,25,367600.571428571,236265,163878.714285714,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-01-31,72.22,50,531740.428571429,72.22,58.33,62.8314285714286,50,25,25,405706,269995.714285714,177996.285714286,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-02-07,72.22,50,549454.571428571,72.22,72.22,62.8314285714286,50,25,25,448694.857142857,304360.571428571,195885.714285714,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-02-14,72.22,50,562453.285714286,72.22,72.22,62.04,50,25,25,482124.571428571,335931.285714286,213940.142857143,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-02-21,72.22,50,574164.428571429,72.22,72.22,59.39,50,50,25,510308.142857143,367600.571428571,236265,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-02-28,69.8371428571429,50,585104,72.22,72.22,58.33,50,50,25,531740.428571429,405706,269995.714285714,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-03-07,69.44,50,595588.428571429,72.22,72.22,72.22,50,50,25,549454.571428571,448694.857142857,304360.571428571,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-03-14,69.44,50,606924.428571429,72.22,72.22,72.22,50,50,25,562453.285714286,482124.571428571,335931.285714286,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-03-21,64.2857142857143,50,620403,72.22,72.22,72.22,50,50,50,574164.428571429,510308.142857143,367600.571428571,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-03-28,60.98,41.0714285714286,635939,69.8371428571429,72.22,72.22,50,50,50,585104,531740.428571429,405706,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-04-04,60.19,37.5,650552.857142857,69.44,72.22,72.22,50,50,50,595588.428571429,549454.571428571,448694.857142857,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-04-11,60.19,37.5,665130,69.44,72.22,72.22,50,50,50,606924.428571429,562453.285714286,482124.571428571,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-04-18,60.19,37.5,676930.571428571,64.2857142857143,72.22,72.22,50,50,50,620403,574164.428571429,510308.142857143,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-04-25,60.19,37.5,686316,60.98,69.8371428571429,72.22,41.0714285714286,50,50,635939,585104,531740.428571429,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-05-02,60.19,37.5,693736.857142857,60.19,69.44,72.22,37.5,50,50,650552.857142857,595588.428571429,549454.571428571,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-05-09,60.19,37.5,699231.285714286,60.19,69.44,72.22,37.5,50,50,665130,606924.428571429,562453.285714286,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-05-16,58.5957142857143,37.5,703354.714285714,60.19,64.2857142857143,72.22,37.5,50,50,676930.571428571,620403,574164.428571429,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-05-23,55.6842857142857,37.5,705964.428571429,60.19,60.98,69.8371428571429,37.5,41.0714285714286,50,686316,635939,585104,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-05-30,39.81,37.5,707353.142857143,60.19,60.19,69.44,37.5,37.5,50,693736.857142857,650552.857142857,595588.428571429,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-06-06,39.81,37.5,708454,60.19,60.19,69.44,37.5,37.5,50,699231.285714286,665130,606924.428571429,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-06-13,39.81,37.5,709100.571428571,58.5957142857143,60.19,64.2857142857143,37.5,37.5,50,703354.714285714,676930.571428571,620403,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-06-20,39.81,37.5,709557.142857143,55.6842857142857,60.19,60.98,37.5,37.5,41.0714285714286,705964.428571429,686316,635939,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-06-27,39.81,37.5,709963.285714286,39.81,60.19,60.19,37.5,37.5,37.5,707353.142857143,693736.857142857,650552.857142857,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-07-04,39.81,37.5,710501.714285714,39.81,60.19,60.19,37.5,37.5,37.5,708454,699231.285714286,665130,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-07-11,37.1671428571429,37.5,711657.285714286,39.81,58.5957142857143,60.19,37.5,37.5,37.5,709100.571428571,703354.714285714,676930.571428571,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-07-18,37.3614285714286,37.5,713961.142857143,39.81,55.6842857142857,60.19,37.5,37.5,37.5,709557.142857143,705964.428571429,686316,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-07-25,40.4857142857143,37.5,717895.571428571,39.81,39.81,60.19,37.5,37.5,37.5,709963.285714286,707353.142857143,693736.857142857,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-08-01,40.4771428571429,30.3571428571429,723806.857142857,39.81,39.81,60.19,37.5,37.5,37.5,710501.714285714,708454,699231.285714286,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-08-08,40.47,37.5,731400.571428571,37.1671428571429,39.81,58.5957142857143,37.5,37.5,37.5,711657.285714286,709100.571428571,703354.714285714,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-08-15,34.9085714285714,37.5,740201.428571429,37.3614285714286,39.81,55.6842857142857,37.5,37.5,37.5,713961.142857143,709557.142857143,705964.428571429,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-08-22,34.8985714285714,26.7857142857143,749945.428571429,40.4857142857143,39.81,39.81,37.5,37.5,37.5,717895.571428571,709963.285714286,707353.142857143,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-08-29,34.8871428571429,12.5,761215,40.4771428571429,39.81,39.81,30.3571428571429,37.5,37.5,723806.857142857,710501.714285714,708454,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-09-05,34.88,0,772052.857142857,40.47,37.1671428571429,39.81,37.5,37.5,37.5,731400.571428571,711657.285714286,709100.571428571,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-09-12,34.87,0,785741,34.9085714285714,37.3614285714286,39.81,37.5,37.5,37.5,740201.428571429,713961.142857143,709557.142857143,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-09-19,34.8614285714286,3.57142857142857,798413.285714286,34.8985714285714,40.4857142857143,39.81,26.7857142857143,37.5,37.5,749945.428571429,717895.571428571,709963.285714286,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-09-26,34.8542857142857,12.5,809736,34.8871428571429,40.4771428571429,39.81,12.5,30.3571428571429,37.5,761215,723806.857142857,710501.714285714,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-10-03,34.8471428571429,12.5,819629.857142857,34.88,40.47,37.1671428571429,0,37.5,37.5,772052.857142857,731400.571428571,711657.285714286,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-10-10,34.84,12.5,829008.142857143,34.87,34.9085714285714,37.3614285714286,0,37.5,37.5,785741,740201.428571429,713961.142857143,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-10-17,34.8314285714286,12.5,839182.714285714,34.8614285714286,34.8985714285714,40.4857142857143,3.57142857142857,26.7857142857143,37.5,798413.285714286,749945.428571429,717895.571428571,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-10-24,34.8257142857143,12.5,848299.714285714,34.8542857142857,34.8871428571429,40.4771428571429,12.5,12.5,30.3571428571429,809736,761215,723806.857142857,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-10-31,34.82,12.5,857754,34.8471428571429,34.88,40.47,12.5,0,37.5,819629.857142857,772052.857142857,731400.571428571,38.0969399830938,32.6500422654269,1,0,1,0
"MA",2021-11-07,32.1771428571429,12.5,868539.857142857,34.84,34.87,34.9085714285714,12.5,0,37.5,829008.142857143,785741,740201.428571429,38.0969399830938,32.6500422654269,1,0,1,0
